"","V1","V2"
"1",0.0197879343759253,0.457339816913014
"2",0.0197879343759253,0.457339816913014
"3",0.0197879343759253,0.457339816913014
"4",0.0197879343759253,0.457339816913014
"5",0.0197879343759253,0.457339816913014
"6",0.0197879343759253,0.457339816913014
"7",0.0197879343759253,0.457339816913014
"8",0.0197879343759253,0.457339816913014
"9",0.0197879343759253,0.457339816913014
"10",0.0197879343759253,0.457339816913014
"11",0.0280746979638919,0.402453919686382
"12",-0.00638857451267692,0.458137728879233
"13",-0.00638857451267692,0.458137728879233
"14",-0.00638857451267692,0.458137728879233
"15",-0.00638857451267692,0.458137728879233
"16",-0.00638857451267692,0.458137728879233
"17",-0.00638857451267692,0.458137728879233
"18",-0.00638857451267692,0.458137728879233
"19",-0.00638857451267692,0.458137728879233
"20",-0.0176522931549713,0.397514536092063
"21",-0.0176522931549713,0.397514536092063
"22",-0.0176522931549713,0.397514536092063
"23",-0.0176522931549713,0.397514536092063
"24",-0.0176522931549713,0.397514536092063
"25",0.0447230785619452,0.456599065195774
"26",0.0447230785619452,0.456599065195774
"27",0.0447230785619452,0.456599065195774
"28",0.0447230785619452,0.456599065195774
"29",0.0447230785619452,0.456599065195774
"30",0.0447230785619452,0.456599065195774
"31",0.0447230785619452,0.456599065195774
"32",0.0447230785619452,0.456599065195774
"33",0.0447230785619452,0.456599065195774
"34",0.0447230785619452,0.456599065195774
"35",0.0447230785619452,0.456599065195774
"36",0.0447230785619452,0.456599065195774
"37",-0.0188953734468684,0.470777845475828
"38",-0.0188953734468684,0.470777845475828
"39",0.0776963049545869,0.374599420698364
"40",0.0776963049545869,0.374599420698364
"41",0.0326413244940326,0.3856935963966
"42",0.0326413244940326,0.3856935963966
"43",0.0326413244940326,0.3856935963966
"44",0.0484786820597932,0.378754444466909
"45",0.0484786820597932,0.378754444466909
"46",0.0376531351357684,0.35882885428146
"47",0.0376531351357684,0.35882885428146
"48",0.0376531351357684,0.35882885428146
"49",0.0576178666669861,0.321707423496996
"50",0.0687321278732255,0.350045959139248
"51",0.00202886015176625,0.298759701056411
"52",0.039926722599192,0.269203606434171
"53",0.039926722599192,0.269203606434171
"54",0.039926722599192,0.269203606434171
"55",0.039926722599192,0.269203606434171
"56",0.039926722599192,0.269203606434171
"57",-0.00252955369651468,0.335052885441114
"58",-0.0213870742823944,0.32446734993719
"59",-0.0230522583238795,0.295396778732543
"60",0.0112504534888998,0.296999502880504
"61",-0.0283397147897646,0.208590326970448
"62",-0.0283397147897646,0.208590326970448
"63",-0.0283397147897646,0.208590326970448
"64",0.014224073523654,0.239631387963896
"65",-0.0238219266757384,0.224377077538525
"66",-0.0238219266757384,0.224377077538525
"67",-0.0375934047624484,0.320518485922371
"68",0.0596610564738497,0.368536733137448
"69",0.0596610564738497,0.368536733137448
"70",0.0185416825581327,0.385934829246257
"71",0.0185416825581327,0.385934829246257
"72",0.0185416825581327,0.385934829246257
"73",0.0185416825581327,0.385934829246257
"74",0.0185416825581327,0.385934829246257
"75",0.0185416825581327,0.385934829246257
"76",0.0300551487132892,0.476482045091693
"77",0.0300551487132892,0.476482045091693
"78",-0.0021379612386242,0.464621234871452
"79",-0.0021379612386242,0.464621234871452
"80",0.0186832647304967,0.401751468237494
"81",0.0186832647304967,0.401751468237494
"82",0.0186832647304967,0.401751468237494
