"","V1","V2"
"1",0.00989096267148555,0.37389055350796
"2",0.00989096267148555,0.37389055350796
"3",0.00989096267148555,0.37389055350796
"4",0.00989096267148555,0.37389055350796
"5",0.0591530424077034,0.35081280530431
"6",0.0591530424077034,0.35081280530431
"7",0.0651105827186227,0.333102801023057
"8",0.0651105827186227,0.333102801023057
"9",0.0614976617973268,0.332236758200458
"10",-0.029217728972438,0.389229152025661
"11",-0.029217728972438,0.389229152025661
"12",-0.00515044312924444,0.45384757565335
"13",-0.00515044312924444,0.45384757565335
"14",-0.00515044312924444,0.45384757565335
"15",-0.00515044312924444,0.45384757565335
"16",-0.00515044312924444,0.45384757565335
"17",-0.00515044312924444,0.45384757565335
"18",-0.00515044312924444,0.45384757565335
"19",0.0189328161999553,0.472049039741984
"20",0.0189328161999553,0.472049039741984
"21",0.0189328161999553,0.472049039741984
"22",0.0189328161999553,0.472049039741984
"23",0.0484982118941814,0.428622822696349
"24",0.0484982118941814,0.428622822696349
"25",0.0791561970021546,0.350994299817836
"26",0.0791561970021546,0.350994299817836
"27",0.0126407387200713,0.353045481955639
"28",0.0126407387200713,0.353045481955639
"29",-0.00303854970261752,0.363656274322426
"30",0.004538837261495,0.419863476138568
"31",0.0619279752019763,0.351384403556591
"32",0.0619279752019763,0.351384403556591
"33",0.00279782772995234,0.283924282062805
"34",0.00279782772995234,0.283924282062805
"35",-0.0203761379234523,0.332196440501145
"36",-0.028435789141807,0.289981691865257
"37",-0.028435789141807,0.289981691865257
"38",-0.028435789141807,0.289981691865257
"39",0.0447297134902298,0.330196061823523
"40",-0.00644905143417716,0.307288890099159
"41",-0.00644905143417716,0.307288890099159
"42",-0.00644905143417716,0.307288890099159
"43",0.00748577979393004,0.270237181801355
"44",0.00748577979393004,0.270237181801355
"45",0.00748577979393004,0.270237181801355
"46",0.00748577979393004,0.270237181801355
"47",-0.0426555621437758,0.369576053600764
"48",-0.0426555621437758,0.369576053600764
"49",0.0354429490864247,0.432034672796732
