"","V1","V2"
"1",0.0105301263742121,0.407391190808272
"2",0.0105301263742121,0.407391190808272
"3",0.0105301263742121,0.407391190808272
"4",0.00692865243181311,0.377915524877613
"5",0.00692865243181311,0.377915524877613
"6",0.00692865243181311,0.377915524877613
"7",0.00692865243181311,0.377915524877613
"8",0.00692865243181311,0.377915524877613
"9",0.00692865243181311,0.377915524877613
"10",0.00692865243181311,0.377915524877613
"11",0.00692865243181311,0.377915524877613
"12",-0.013351064873862,0.378449840564286
"13",0.03992115166038,0.359640984144067
"14",0.0108628647401901,0.44110385132954
"15",0.0108628647401901,0.44110385132954
"16",-0.00427738330327249,0.383601674251264
"17",-0.00427738330327249,0.383601674251264
"18",-0.00427738330327249,0.383601674251264
"19",-0.00427738330327249,0.383601674251264
"20",0.0199999406002434,0.295362277748068
"21",-0.0323411615565447,0.306880427477886
"22",0.0450162549968782,0.344608874153351
"23",0.0450162549968782,0.344608874153351
"24",0.0231370000634315,0.353936442919081
"25",0.0231370000634315,0.353936442919081
"26",0.0231370000634315,0.353936442919081
"27",0.0518237863667282,0.390244619874289
"28",-0.0466178059577969,0.455909549864014
"29",-0.0466178059577969,0.455909549864014
"30",-0.0466178059577969,0.455909549864014
"31",-0.0466178059577969,0.455909549864014
"32",-0.0466178059577969,0.455909549864014
"33",-0.0311974570155171,0.523552480898803
"34",0.00348016577772521,0.430108503298839
"35",0.00348016577772521,0.430108503298839
"36",0.00348016577772521,0.430108503298839
"37",0.0447476706467541,0.398009616881614
"38",0.0447476706467541,0.398009616881614
"39",0.0447476706467541,0.398009616881614
"40",0.0447476706467541,0.398009616881614
"41",0.0447476706467541,0.398009616881614
"42",-0.018347864737737,0.365709296707069
"43",-0.00277847251855114,0.428849872061988
"44",-0.00277847251855114,0.428849872061988
"45",-0.00277847251855114,0.428849872061988
"46",-0.00277847251855114,0.428849872061988
"47",0.0158707744441899,0.387688302015891
"48",-0.0038822531700162,0.380122530600061
"49",-0.0038822531700162,0.380122530600061
"50",0.0391267714556279,0.377289469214161
"51",0.0391267714556279,0.377289469214161
"52",0.0391267714556279,0.377289469214161
"53",0.0391267714556279,0.377289469214161
"54",0.0391267714556279,0.377289469214161
"55",0.0391267714556279,0.377289469214161
"56",-0.0506043402012465,0.340954814804723
"57",-0.0506043402012465,0.340954814804723
"58",-0.00212886771187462,0.421879510581499
"59",-0.00212886771187462,0.421879510581499
"60",0.0466019150335314,0.336491230828693
"61",-0.0323113114107428,0.389050994068389
"62",-0.0323113114107428,0.389050994068389
"63",-0.01418235623278,0.452941286703577
"64",-0.01418235623278,0.452941286703577
"65",-0.01418235623278,0.452941286703577
"66",0.0726337376981946,0.406235457956796
"67",0.0455550085753175,0.457260396052157
"68",0.0455550085753175,0.457260396052157
"69",0.0455550085753175,0.457260396052157
"70",0.0212974133435609,0.488415183918556
"71",-0.0241725354455439,0.45224178731442
"72",-0.00519458563067292,0.49762213514187
"73",-0.00519458563067292,0.49762213514187
